customer_id,current_limit,recommended_limit,limit_increase,credit_state,default_risk,profitability_score,expected_revenue,expected_loss
1037,1100,1100.0,0.0,Fair,0.10323732614517213,48.12036609649658,60.60544204711914,12.485075950622559
1038,2863,2863.0,0.0,Good,0.012619580328464509,87.75876808166504,96.18466186523438,8.425893783569336
1039,2561,2561.0,0.0,Poor,0.2699460124969482,122.23544311523438,256.4320983886719,134.1966552734375
1040,741,50000.0,49259.0,Fair,0.10390938758850099,58.640174865722656,79.81187438964844,21.17169952392578
1041,2541,2541.0,0.0,Good,0.012570634484291077,82.87793827056885,90.77207946777344,7.89414119720459
1042,3324,3324.0,0.0,Fair,0.10291290283203126,157.3725471496582,194.8457489013672,37.473201751708984
1043,3112,3112.0,0.0,Fair,0.10348155736923219,139.5105972290039,180.60397338867188,41.09337615966797
1044,1863,50000.0,48137.0,Good,0.012541067600250245,79.13593673706055,84.31888580322266,5.182949066162109
1045,1978,1978.0,0.0,Poor,0.2699502182006836,109.41886138916016,220.4256134033203,111.00675201416016
1046,3056,50000.0,46944.0,Fair,0.10315851092338563,160.74720764160156,212.36891174316406,51.6217041015625
1047,1275,1275.0,0.0,Fair,0.1033789348602295,59.160451889038086,75.40576934814453,16.245317459106445
1048,4514,4514.0,0.0,Fair,0.10304533243179323,221.39947509765625,300.00567626953125,78.606201171875
1049,534,534.0,0.0,Excellent,0.005004645586013794,9.913894385099411,10.225027084350586,0.3111326992511749
1050,3652,3652.0,0.0,Fair,0.1034722363948822,166.82195663452148,212.3592987060547,45.5373420715332
1051,2455,2455.0,0.0,Fair,0.1032663404941559,123.98881340026855,155.37255859375,31.383745193481445
1052,2085,2085.0,0.0,Good,0.012614098191261292,64.08649778366089,69.64544677734375,5.558948993682861
1053,4443,4443.0,0.0,Fair,0.10304221153259278,203.1296615600586,249.9558563232422,46.826194763183594
1054,3573,3573.0,0.0,Fair,0.1032424831390381,165.7523422241211,209.8419952392578,44.08965301513672
1055,1521,1521.0,0.0,Excellent,0.0050085484981536865,24.931324362754822,25.657285690307617,0.7259613275527954
1056,3961,3961.0,0.0,Good,0.01256290376186371,128.26505851745605,142.90756225585938,14.64250373840332
1057,3113,3113.0,0.0,Fair,0.1029534411430359,122.89567375183105,150.63983154296875,27.744157791137695
1058,4343,4343.0,0.0,Fair,0.1035097122192383,220.46724700927734,278.2071228027344,57.73987579345703
1059,2000,2000.0,0.0,Poor,0.26995923042297365,107.58336639404297,229.57664489746094,121.99327850341797
1060,661,661.0,0.0,Fair,0.10336839556694032,30.75902557373047,38.8402099609375,8.081184387207031
1061,4797,4797.0,0.0,Fair,0.10338485956192017,222.7393569946289,271.6473388671875,48.907981872558594
1062,2481,2481.0,0.0,Fair,0.10377909421920778,127.04598426818848,158.3708953857422,31.32491111755371
1063,1495,1495.0,0.0,Fair,0.1031723713874817,64.1397123336792,79.28490447998047,15.14519214630127
1064,3842,3842.0,0.0,Good,0.01261691451072693,123.86348628997803,132.9264678955078,9.062981605529785
1065,4298,4298.0,0.0,Good,0.01268584430217743,139.38289833068848,149.3289031982422,9.946004867553711
1066,1775,50000.0,48225.0,Good,0.012590640783309938,59.86461305618286,64.44998168945312,4.585368633270264
1067,1516,1516.0,0.0,Good,0.012663079798221588,47.123828172683716,50.71306610107422,3.589237928390503
1068,837,837.0,0.0,Good,0.012600986659526825,25.163731575012207,27.807344436645508,2.643612861633301
1069,1378,50000.0,48622.0,Good,0.012609629333019257,49.28151273727417,53.71003723144531,4.428524494171143
1070,1576,1576.0,0.0,Excellent,0.005003199577331543,31.18167906999588,32.121341705322266,0.9396626353263855
1071,4493,50000.0,45507.0,Good,0.012625542283058167,152.71087265014648,166.94288635253906,14.232013702392578
1072,879,50000.0,49121.0,Fair,0.10450868368148805,67.36540603637695,89.21661376953125,21.851207733154297
1073,992,992.0,0.0,Poor,0.26994661331176756,64.86530303955078,150.2550048828125,85.38970184326172
1074,2562,2562.0,0.0,Good,0.012690511345863343,73.2141261100769,79.29591369628906,6.081787586212158
1075,4384,4384.0,0.0,Fair,0.10302642345428467,202.1275405883789,257.36676025390625,55.239219665527344
1076,564,564.0,0.0,Poor,0.2699480295181274,40.12479019165039,101.4451675415039,61.320377349853516
1077,3068,3068.0,0.0,Good,0.012630641460418701,91.20477867126465,99.4528579711914,8.248079299926758
1078,2527,2527.0,0.0,Good,0.012848256528377533,81.47647619247437,89.26879119873047,7.7923150062561035
1079,3195,3195.0,0.0,Fair,0.10286082386970521,144.60956573486328,187.7152557373047,43.105690002441406
1080,1995,1995.0,0.0,Poor,0.26993504762649534,99.30259704589844,211.6240997314453,112.32150268554688
1081,891,891.0,0.0,Poor,0.2699547243118286,52.309627532958984,113.5162124633789,61.20658493041992
1082,4974,4974.0,0.0,Fair,0.10314364075660706,228.70578002929688,295.4552001953125,66.74942016601562
1083,4061,4061.0,0.0,Fair,0.10320048451423645,193.49719619750977,235.23667907714844,41.73948287963867
1084,2778,2778.0,0.0,Fair,0.10334938645362855,121.2354850769043,155.45526123046875,34.21977615356445
1085,3599,50000.0,46401.0,Good,0.01254742443561554,120.71538639068604,130.95689392089844,10.241507530212402
1086,700,700.0,0.0,Poor,0.26996073246002195,42.29533004760742,97.78288269042969,55.487552642822266
1087,3604,50000.0,46396.0,Good,0.012530028820037842,118.92567729949951,128.75003051757812,9.824353218078613
1088,2954,2954.0,0.0,Excellent,0.005013209581375122,50.4461168050766,51.893863677978516,1.4477468729019165
1089,4145,50000.0,45855.0,Good,0.0126663476228714,137.91827297210693,149.90786743164062,11.989594459533691
1090,1304,50000.0,48696.0,Fair,0.10370903253555298,70.64359855651855,93.580810546875,22.937211990356445
1091,3231,3231.0,0.0,Fair,0.10244969129562378,150.40163803100586,188.6873016357422,38.28566360473633
1092,3273,3273.0,0.0,Excellent,0.005006572008132934,52.13997006416321,54.361915588378906,2.2219455242156982
1093,2070,50000.0,47930.0,Fair,0.10304383873939515,110.8554801940918,147.4565887451172,36.60110855102539
1094,3190,50000.0,46810.0,Good,0.012610268592834473,115.73388195037842,123.69513702392578,7.961255073547363
1095,4340,50000.0,45660.0,Good,0.012516531348228456,144.12070560455322,155.86737060546875,11.746665000915527
1096,1528,1528.0,0.0,Good,0.012544071674346924,46.72543716430664,51.36320495605469,4.637767791748047
1097,1002,1002.0,0.0,Good,0.012507481873035431,31.577742338180542,34.45315170288086,2.8754093647003174
1098,4993,50000.0,45007.0,Good,0.012586861848831177,175.92373275756836,193.42471313476562,17.500980377197266
1099,1370,1370.0,0.0,Excellent,0.005004397034645081,24.406119108200073,25.45523452758789,1.0491154193878174
1100,4988,4988.0,0.0,Good,0.012573924660682679,158.84574794769287,172.91407775878906,14.068329811096191
1101,706,50000.0,49294.0,Fair,0.10417395472526551,48.129207611083984,64.33539581298828,16.206188201904297
1102,1984,1984.0,0.0,Excellent,0.005002821683883667,34.23770135641098,35.14412307739258,0.9064217209815979
1103,1363,50000.0,48637.0,Good,0.012646868824958801,64.24760055541992,70.04161071777344,5.794010162353516
1104,3290,3290.0,0.0,Fair,0.10330755472183228,152.41815185546875,188.08543395996094,35.66728210449219
1105,1063,1063.0,0.0,Good,0.012750233709812165,33.06405234336853,35.770687103271484,2.706634759902954
1106,4691,4691.0,0.0,Fair,0.10226250410079957,241.1407928466797,306.5802307128906,65.43943786621094
1107,2257,50000.0,47743.0,Fair,0.10369840145111085,125.52347564697266,159.61581420898438,34.09233856201172
1108,2178,50000.0,47822.0,Good,0.012646444141864777,87.71399927139282,94.8860092163086,7.1720099449157715
1109,3742,50000.0,46258.0,Fair,0.10401441335678102,195.21378326416016,245.40916442871094,50.19538116455078
1110,1559,50000.0,48441.0,Good,0.012674953043460847,55.216835498809814,59.579559326171875,4.3627238273620605
1111,2222,2222.0,0.0,Poor,0.2699233961105347,114.291748046875,237.49606323242188,123.20431518554688
1112,3814,3814.0,0.0,Fair,0.10245028376579286,175.9673309326172,220.55323791503906,44.585906982421875
1113,3657,50000.0,46343.0,Good,0.012626849114894867,131.04788303375244,140.86886596679688,9.820982933044434
1114,3125,3125.0,0.0,Poor,0.26990938425064087,140.5236053466797,270.3669738769531,129.84336853027344
1115,3229,50000.0,46771.0,Good,0.01263800859451294,112.74143123626709,123.84111022949219,11.099678993225098
1116,2097,2097.0,0.0,Poor,0.2699356698989868,105.71253204345703,220.8528289794922,115.14029693603516
1117,3560,3560.0,0.0,Excellent,0.005002638697624207,63.22019600868225,65.36708068847656,2.1468846797943115
1118,3193,3193.0,0.0,Fair,0.10300823211669922,146.16744995117188,188.9391632080078,42.77171325683594
1119,4127,4127.0,0.0,Poor,0.2699463129043579,202.09161376953125,418.20672607421875,216.1151123046875
1120,1863,1863.0,0.0,Excellent,0.0050110936164855955,34.86764991283417,36.228816986083984,1.361167073249817
1121,2481,50000.0,47519.0,Fair,0.10344106912612916,132.30097198486328,168.1298370361328,35.82886505126953
1122,2163,2163.0,0.0,Excellent,0.005015550255775452,37.437757670879364,38.25994110107422,0.8221834301948547
1123,2029,2029.0,0.0,Excellent,0.0050090432167053224,34.61815410852432,35.519737243652344,0.9015831351280212
1124,2538,2538.0,0.0,Fair,0.10343990087509156,108.57428169250488,135.70391845703125,27.129636764526367
1125,3802,3802.0,0.0,Good,0.012607671320438385,122.40774536132812,131.7314910888672,9.323745727539062
1126,2737,2737.0,0.0,Fair,0.103272123336792,129.3995590209961,165.01161193847656,35.61205291748047
1127,1806,50000.0,48194.0,Fair,0.10344338893890381,104.79403686523438,132.30711364746094,27.513076782226562
1128,4529,4529.0,0.0,Fair,0.1029600751399994,211.42091751098633,253.3542022705078,41.933284759521484
1129,3175,3175.0,0.0,Good,0.0126230388879776,103.30779981613159,110.70388793945312,7.396088123321533
1130,1782,50000.0,48218.0,Good,0.012590554356575013,72.74149513244629,77.95992279052734,5.218427658081055
1131,1209,1209.0,0.0,Fair,0.10353117465972901,62.25773811340332,79.0026626586914,16.744924545288086
1132,4913,4913.0,0.0,Fair,0.10346840620040895,234.5990867614746,296.9390869140625,62.34000015258789
1133,4248,4248.0,0.0,Fair,0.10272972106933595,201.78735733032227,256.2544250488281,54.46706771850586
1134,1163,1163.0,0.0,Poor,0.2699567413330078,62.739219665527344,127.2063980102539,64.46717834472656
1135,2498,2498.0,0.0,Good,0.012629793584346773,80.04090929031372,87.85787200927734,7.816962718963623
1136,3945,3945.0,0.0,Fair,0.1029999876022339,188.4517059326172,241.7025909423828,53.250885009765625
1137,4243,4243.0,0.0,Excellent,0.005015550255775452,73.37664771080017,76.01693725585938,2.640289545059204
1138,1995,50000.0,48005.0,Good,0.012616352736949922,68.30932998657227,73.48918151855469,5.179851531982422
1139,3804,50000.0,46196.0,Fair,0.10286082386970521,212.02073669433594,275.3625793457031,63.34184265136719
1140,4263,4263.0,0.0,Excellent,0.005003432631492615,76.66209936141968,78.8497543334961,2.187654972076416
1141,2353,50000.0,47647.0,Good,0.012625741958618165,84.35739517211914,90.84843444824219,6.491039276123047
1142,1791,50000.0,48209.0,Good,0.012654463946819306,69.26254320144653,76.75733947753906,7.494796276092529
1143,4081,4081.0,0.0,Fair,0.10315370440483095,188.33852767944336,241.76632690429688,53.427799224853516
1144,3957,50000.0,46043.0,Fair,0.10338258981704714,209.81788635253906,269.7154846191406,59.89759826660156
1145,2136,50000.0,47864.0,Fair,0.10358438014984132,126.80619430541992,165.0186309814453,38.21243667602539
1146,4196,4196.0,0.0,Good,0.012663079798221588,131.6858377456665,142.99484252929688,11.309004783630371
1147,3499,3499.0,0.0,Good,0.012668737769126893,110.1455397605896,117.70297241210938,7.557432651519775
1148,3652,3652.0,0.0,Fair,0.10358574867248536,171.00584411621094,217.26565551757812,46.25981140136719
1149,1198,1198.0,0.0,Fair,0.10320052623748781,55.53047466278076,68.76997375488281,13.23949909210205
1150,2660,2660.0,0.0,Poor,0.269933180809021,111.15652465820312,209.27456665039062,98.1180419921875
1151,4597,4597.0,0.0,Fair,0.10330874800682069,215.91913986206055,266.7712097167969,50.85206985473633
1152,1354,1354.0,0.0,Fair,0.10323879480361939,61.88160705566406,78.43648529052734,16.55487823486328
1153,3974,50000.0,46026.0,Good,0.012686342000961304,139.78142547607422,152.7205047607422,12.939079284667969
1154,2207,2207.0,0.0,Excellent,0.00500362515449524,37.79604136943817,38.68796920776367,0.8919278383255005
1155,3277,3277.0,0.0,Good,0.012666136026382446,104.84968662261963,114.95552825927734,10.105841636657715
1156,2233,50000.0,47767.0,Fair,0.10319258213043214,131.10556411743164,166.80226135253906,35.69669723510742
1157,4010,4010.0,0.0,Fair,0.10356887578964234,170.6629753112793,217.8354949951172,47.17251968383789
1158,702,50000.0,49298.0,Good,0.012561345100402833,22.989999175071716,24.97930145263672,1.9893022775650024
1159,3755,3755.0,0.0,Fair,0.10307740092277527,168.88338470458984,213.54135131835938,44.65796661376953
1160,4718,4718.0,0.0,Fair,0.103272123336792,211.7686996459961,267.281982421875,55.513282775878906
1161,4996,4996.0,0.0,Good,0.012648344039916992,153.32006072998047,163.76205444335938,10.441993713378906
1162,1266,1266.0,0.0,Fair,0.10382937073707582,50.485047340393066,64.935791015625,14.450743675231934
1163,4889,4889.0,0.0,Fair,0.10353418707847596,248.1246795654297,316.69586181640625,68.57118225097656
1164,2827,2827.0,0.0,Excellent,0.005013209581375122,47.86357939243317,49.008033752441406,1.1444543600082397
1165,3431,3431.0,0.0,Good,0.012654998898506166,108.56495189666748,118.56916046142578,10.0042085647583
1166,697,50000.0,49303.0,Good,0.012600420415401459,24.381536722183228,26.574914932250977,2.193378210067749
1167,2430,2430.0,0.0,Fair,0.1032868266105652,121.11529541015625,148.69029235839844,27.574996948242188
1168,4082,4082.0,0.0,Fair,0.10304221153259278,192.5780906677246,238.73574829101562,46.157657623291016
1169,1108,50000.0,48892.0,Good,0.01253984123468399,55.93269443511963,61.655296325683594,5.722601890563965
1170,3772,3772.0,0.0,Fair,0.1029999876022339,176.8432502746582,229.24160766601562,52.39835739135742
1171,1647,50000.0,48353.0,Fair,0.10368833780288697,90.72172927856445,117.55493927001953,26.833209991455078
1172,4782,4782.0,0.0,Fair,0.10271693706512453,230.99842834472656,297.84783935546875,66.84941101074219
1173,3897,3897.0,0.0,Fair,0.10323220252990724,196.14234161376953,245.8114776611328,49.66913604736328
1174,3011,3011.0,0.0,Good,0.012599034607410431,91.38559532165527,99.25296020507812,7.867364883422852
1175,2294,50000.0,47706.0,Fair,0.10335909128189089,118.66267776489258,150.52920532226562,31.866527557373047
1176,1159,50000.0,48841.0,Good,0.01266491860151291,59.07261943817139,64.9635009765625,5.890881538391113
1177,3311,3311.0,0.0,Good,0.012679965794086458,99.54023265838623,108.6563491821289,9.116116523742676
1178,1869,50000.0,48131.0,Good,0.01267964541912079,83.70325231552124,90.40670013427734,6.7034478187561035
1179,2486,50000.0,47514.0,Good,0.012621383368968965,95.17173767089844,105.22560119628906,10.053863525390625
1180,646,50000.0,49354.0,Good,0.01276797503232956,35.76217794418335,39.958885192871094,4.196707248687744
1181,3719,3719.0,0.0,Fair,0.10303605318069459,176.72987747192383,228.15469360351562,51.4248161315918
1182,3411,3411.0,0.0,Good,0.012613849341869356,99.38480854034424,109.0799331665039,9.695124626159668
1183,2234,2234.0,0.0,Good,0.012536861002445221,64.81175231933594,70.01585388183594,5.2041015625
1184,2343,2343.0,0.0,Fair,0.10249161481857301,105.53984260559082,133.4507293701172,27.910886764526367
1185,988,50000.0,49012.0,Good,0.012618941068649293,46.48222804069519,49.818572998046875,3.3363449573516846
1186,3476,3476.0,0.0,Poor,0.26994255781173704,177.39292907714844,337.44403076171875,160.0511016845703
1187,2459,50000.0,47541.0,Good,0.012528076767921448,92.01532697677612,99.99617767333984,7.980850696563721
1188,2885,2885.0,0.0,Poor,0.26994635581970217,153.03302001953125,311.39984130859375,158.3668212890625
1189,3419,50000.0,46581.0,Good,0.012628145515918732,122.47694683074951,135.36740112304688,12.890454292297363
1190,2302,50000.0,47698.0,Fair,0.10280187726020815,122.63651275634766,158.2088623046875,35.572349548339844
1191,4561,4561.0,0.0,Fair,0.10335004568099977,225.78522109985352,281.6491394042969,55.86391830444336
1192,3869,3869.0,0.0,Fair,0.10364494562149049,200.0683364868164,251.7489471435547,51.68061065673828
1193,762,762.0,0.0,Good,0.012663835287094118,22.631134152412415,24.086074829101562,1.454940676689148
1194,1123,50000.0,48877.0,Good,0.012531077861785889,39.76641130447388,43.36076354980469,3.5943522453308105
1195,1516,50000.0,48484.0,Fair,0.10256392121315003,82.49803733825684,104.24266815185547,21.744630813598633
1196,4143,4143.0,0.0,Good,0.012637472152709961,132.13864517211914,143.98486328125,11.84621810913086
1197,2549,50000.0,47451.0,Fair,0.1031110465526581,149.52281951904297,194.63929748535156,45.116477966308594
1198,4223,4223.0,0.0,Fair,0.10258385658264162,189.68934631347656,233.6648406982422,43.975494384765625
1199,3608,3608.0,0.0,Fair,0.10341772913932801,164.79106521606445,209.21185302734375,44.4207878112793
1200,4590,4590.0,0.0,Good,0.013015533983707429,139.6748628616333,152.38006591796875,12.70520305633545
1201,2556,2556.0,0.0,Excellent,0.005004684925079346,45.207237005233765,47.50236892700195,2.2951319217681885
1202,3670,3670.0,0.0,Excellent,0.0050085484981536865,63.59968280792236,66.46862030029297,2.8689374923706055
1203,2182,2182.0,0.0,Excellent,0.00500362515449524,35.110117077827454,36.1291618347168,1.0190447568893433
1204,2755,2755.0,0.0,Good,0.012745688855648042,81.45932388305664,90.31005096435547,8.850727081298828
1205,1654,50000.0,48346.0,Good,0.012641453742980958,78.83955335617065,86.11638641357422,7.2768330574035645
1206,4999,4999.0,0.0,Excellent,0.0050085484981536865,81.72870087623596,85.13774108886719,3.4090402126312256
1207,3691,3691.0,0.0,Fair,0.10350932836532593,171.30996704101562,219.91160583496094,48.60163879394531
1208,2196,2196.0,0.0,Good,0.01265859454870224,66.3478798866272,71.17572784423828,4.827847957611084
1209,4491,4491.0,0.0,Fair,0.10319350004196168,206.49026107788086,263.7855529785156,57.295291900634766
1210,2148,2148.0,0.0,Fair,0.10354614496231081,108.23410415649414,133.34278869628906,25.108684539794922
1211,1945,50000.0,48055.0,Good,0.012621441483497621,66.18918371200562,70.74333190917969,4.554148197174072
1212,4699,4699.0,0.0,Poor,0.2699548530578613,239.42901611328125,447.6220397949219,208.19302368164062
1213,4423,4423.0,0.0,Good,0.012581129372119904,140.57819271087646,148.85118103027344,8.272988319396973
1214,753,50000.0,49247.0,Fair,0.10349857211112977,57.4874210357666,79.52069091796875,22.03326988220215
1215,3683,3683.0,0.0,Poor,0.2699410772323608,175.76980590820312,328.5559387207031,152.7861328125
1216,3057,50000.0,46943.0,Fair,0.10370916604995728,158.76277923583984,201.74755859375,42.984779357910156
1217,598,598.0,0.0,Fair,0.10330755472183228,29.79514455795288,37.142635345458984,7.3474907875061035
1218,2700,2700.0,0.0,Excellent,0.005002668499946595,49.58232855796814,50.8817024230957,1.2993738651275635
1219,3461,50000.0,46539.0,Good,0.012634089589118958,131.59337520599365,142.4234161376953,10.83004093170166
1220,4933,4933.0,0.0,Good,0.012614098191261292,157.08320331573486,172.00430297851562,14.921099662780762
1221,4277,4277.0,0.0,Poor,0.26994365215301513,185.5745086669922,355.2410888671875,169.6665802001953
1222,3369,3369.0,0.0,Fair,0.10290591001510621,152.4830665588379,196.787109375,44.30404281616211
1223,3734,3734.0,0.0,Fair,0.10321669816970826,160.75278854370117,206.56016540527344,45.807376861572266
1224,4291,4291.0,0.0,Good,0.012608531117439271,139.841570854187,149.42166137695312,9.580090522766113
1225,1456,1456.0,0.0,Fair,0.10347821950912477,67.61960983276367,86.69678497314453,19.07717514038086
1226,4567,4567.0,0.0,Good,0.012546436488628389,140.61893939971924,153.66490173339844,13.0459623336792
1227,660,660.0,0.0,Good,0.012588936090469361,20.38184130191803,22.164031982421875,1.7821906805038452
1228,4993,4993.0,0.0,Poor,0.269926700592041,222.14193725585938,416.0391845703125,193.89724731445312
1229,1800,50000.0,48200.0,Good,0.012698325514793397,61.90270805358887,68.53079986572266,6.628091812133789
1230,4487,4487.0,0.0,Excellent,0.005004154443740845,79.64329361915588,81.63868713378906,1.9953935146331787
1231,2027,2027.0,0.0,Fair,0.1034632158279419,93.59655952453613,122.08792114257812,28.491361618041992
1232,1718,50000.0,48282.0,Fair,0.10349586009979249,102.4732494354248,132.22256469726562,29.74931526184082
1233,4996,4996.0,0.0,Fair,0.10360115289688111,226.98655700683594,284.30169677734375,57.31513977050781
1234,3604,3604.0,0.0,Fair,0.10330755472183228,160.24725341796875,203.4389190673828,43.19166564941406
1235,3235,3235.0,0.0,Fair,0.1034014403820038,161.21210098266602,198.56614685058594,37.35404586791992
1236,1454,50000.0,48546.0,Fair,0.1037342667579651,89.48556518554688,117.37431335449219,27.888748168945312
1237,3946,50000.0,46054.0,Good,0.012638556957244874,135.88769245147705,145.94654846191406,10.058856010437012
1238,1545,50000.0,48455.0,Fair,0.10369840145111085,82.45018768310547,104.08447265625,21.63428497314453
1239,2193,2193.0,0.0,Fair,0.103272123336792,93.97179794311523,119.12800598144531,25.156208038330078
1240,3936,3936.0,0.0,Poor,0.2699291467666626,190.8909149169922,372.89312744140625,182.00221252441406
1241,1062,50000.0,48938.0,Fair,0.10343657970428467,67.46221351623535,87.85005187988281,20.38783836364746
1242,2985,2985.0,0.0,Poor,0.26993886709213255,141.64022827148438,278.8572692871094,137.217041015625
1243,3854,3854.0,0.0,Fair,0.10325596809387208,168.51230239868164,211.9025421142578,43.39023971557617
1244,725,50000.0,49275.0,Fair,0.10413499355316164,48.74907684326172,65.0608139038086,16.311737060546875
1245,1459,1459.0,0.0,Excellent,0.00500362515449524,24.11083161830902,25.33112335205078,1.2202917337417603
1246,3567,50000.0,46433.0,Good,0.012620681524276735,122.10881996154785,134.467529296875,12.358709335327148
1247,1315,50000.0,48685.0,Fair,0.10370196461677553,80.22111892700195,102.51333618164062,22.292217254638672
1248,3620,50000.0,46380.0,Good,0.012661331892013551,127.55146884918213,139.13058471679688,11.579115867614746
1249,516,50000.0,49484.0,Fair,0.10382801055908204,40.16981029510498,53.860050201416016,13.690239906311035
1250,1743,1743.0,0.0,Good,0.012513296306133272,54.677234172821045,59.39689636230469,4.719662189483643
1251,2705,2705.0,0.0,Fair,0.1034014403820038,120.0504207611084,147.81263732910156,27.762216567993164
1252,3024,3024.0,0.0,Fair,0.1034836769104004,141.16978454589844,179.20884704589844,38.0390625
1253,1569,1569.0,0.0,Fair,0.10355899572372437,79.90522575378418,100.02470397949219,20.119478225708008
1254,3944,3944.0,0.0,Fair,0.10327879905700685,172.16386795043945,224.37384033203125,52.2099723815918
1255,3065,3065.0,0.0,Good,0.012600231170654298,92.25179290771484,98.70240020751953,6.4506072998046875
1256,1560,50000.0,48440.0,Fair,0.1024578857421875,95.62119483947754,119.2940673828125,23.67287254333496
1257,2827,2827.0,0.0,Poor,0.26991858959197995,142.8722686767578,281.85723876953125,138.98497009277344
1258,3920,3920.0,0.0,Good,0.012686127424240114,123.96129989624023,135.51800537109375,11.556705474853516
1259,801,50000.0,49199.0,Fair,0.1032360577583313,43.70181465148926,56.938873291015625,13.237058639526367
1260,4776,4776.0,0.0,Good,0.01269604414701462,143.83020210266113,155.72061157226562,11.890409469604492
1261,1106,1106.0,0.0,Fair,0.1032482409477234,49.59881591796875,62.7027473449707,13.103931427001953
1262,3670,3670.0,0.0,Good,0.012620335817337036,117.5531415939331,129.9174041748047,12.364262580871582
1263,1199,50000.0,48801.0,Fair,0.10251481294631959,70.70509910583496,92.74321746826172,22.038118362426758
1264,1639,1639.0,0.0,Good,0.01261206716299057,51.40123128890991,54.784053802490234,3.3828225135803223
1265,690,50000.0,49310.0,Good,0.012612804770469666,27.228780031204224,30.254846572875977,3.026066541671753
1266,2800,2800.0,0.0,Good,0.012663079798221588,91.14253234863281,98.71745300292969,7.574920654296875
1267,1480,1480.0,0.0,Excellent,0.005002406239509582,25.287119686603546,26.195083618164062,0.9079639315605164
