customer_id,initial_loan,credit_state,default_risk,p_default_sim,p_early_sim,expected_term_days,uptake_probability,profitability_score,expected_revenue,expected_loss,extension_granted,eligible
1017,3404,Fair,0.07838577777777778,0.012800000607967377,0.12457142770290375,60.181419372558594,0.5689489250435951,17.983687591552734,39.380550384521484,21.39686279296875,0.0,0
1018,974,Poor,0.1400512632735262,0.020342856645584106,0.05428571254014969,46.31186294555664,0.31024595124407783,29.747064208984376,39.52231216430664,9.775247955322266,1.0,1
1019,1582,Poor,0.22403515195898943,0.022171428799629214,0.05057142674922943,46.44635772705078,0.3502387508485822,22.238420104980467,39.52091979980469,17.28249969482422,1.0,1
1020,3058,Poor,0.20341266935188582,0.02011428624391556,0.05428571254014969,46.79450607299805,0.3824933246277067,9.19025192260742,39.517391204833984,30.327139282226565,1.0,1
1021,2547,Good,0.029620154196981215,0.0054857142269611366,0.20828571915626526,74.631591796875,0.7066708959265025,32.38623275756836,39.233375549316406,6.847142791748047,1.0,1
1022,3247,Fair,0.03382044444444445,0.010971428453922273,0.11371428519487381,60.07534408569336,0.5908880202928488,21.893627166748047,39.3815803527832,17.487953186035156,0.0,0
1023,1475,Good,0.028921707025735696,0.004800000041723252,0.18799999356269836,74.80624389648438,0.6724758204576837,35.766961669921876,39.23161697387695,3.4646553039550785,1.0,1
1024,2306,Excellent,0.004409543371780692,0.0013714285567402841,0.25,90.01551055908203,0.7799476264804427,37.531585121154784,39.077579498291016,1.5459943771362306,1.0,1
1025,689,Good,0.022995330654794224,0.004571428522467613,0.19542856514453888,74.87998962402344,0.6721997023497185,37.68890113830567,39.2308464050293,1.5419452667236329,1.0,1
1026,3234,Excellent,0.010030652551745931,0.001600000075995922,0.24542857706546783,89.8248519897461,0.8361552285724597,36.54971923828125,39.079490661621094,2.529771423339844,1.0,1
1027,3505,Poor,0.12398388868546323,0.02262857109308243,0.041428569704294205,45.916358947753906,0.33069126174326335,0.40912094116210795,39.526363372802734,39.117242431640626,1.0,1
1028,2399,Fair,0.04368355555555556,0.015771429240703582,0.11885714530944824,59.809303283691406,0.5172619173851297,20.779724884033204,39.38431167602539,18.604586791992187,1.0,1
1029,1767,Good,0.030508850038006304,0.006171428412199021,0.1908571422100067,74.87905883789062,0.6720771411184514,33.881950759887694,39.230873107910156,5.3489223480224615,1.0,1
1030,2028,Fair,0.0861368888888889,0.010971428453922273,0.11914286017417908,59.535526275634766,0.5515727715891772,28.437071990966796,39.387088775634766,10.95001678466797,0.0,0
1031,3702,Poor,0.22441596484804102,0.019885714352130893,0.04800000041723251,46.47462463378906,0.38157959214007603,3.1972885131835938,39.520652770996094,36.3233642578125,1.0,1
1032,4056,Fair,0.061575111111111115,0.010514285415410995,0.11257142573595047,60.32841873168945,0.5215656140556678,18.387987518310545,39.3790397644043,20.99105224609375,1.0,1
1033,4390,Good,0.024939515691171685,0.006171428412199021,0.19628570973873138,75.06419372558594,0.672438610607509,25.94385681152344,39.228981018066406,13.285124206542969,0.0,0
1034,1146,Excellent,0.008938536893664086,0.002514285780489445,0.26171427965164185,90.00321197509766,0.7836190688920834,37.668843841552736,39.07770919799805,1.4088653564453126,0.0,0
1035,3388,Fair,0.04116622222222223,0.011428571492433549,0.11885714530944824,60.139015197753906,0.5483768824922925,20.34722137451172,39.380943298339844,19.033721923828125,1.0,1
1036,2935,Fair,0.09018311111111112,0.010285714268684389,0.12542857229709625,59.96091079711914,0.5200524842267189,24.53406677246094,39.38275146484375,14.848684692382813,1.0,1
1037,1100,Fair,0.045944888888888896,0.013714285194873811,0.11942857503890991,59.769134521484375,0.5220350031807389,31.971775817871094,39.38470458984375,7.412928771972656,1.0,1
1038,2863,Good,0.020827017048539474,0.0057142857462167745,0.19514285027980804,75.02716064453125,0.6743281464840308,31.21211395263672,39.229347229003906,8.017233276367188,1.0,1
1039,2561,Poor,0.21712193335774446,0.019885714352130893,0.050857141613960266,46.67952346801758,0.3541310434633375,14.398021697998047,39.518550872802734,25.120529174804688,1.0,1
1040,741,Fair,0.06726400000000002,0.012342856824398042,0.12200000137090683,60.44548034667969,0.5882780745005523,34.883353042602536,39.377864837646484,4.4945117950439455,1.0,1
1041,2541,Excellent,0.007272554905988309,0.001600000075995922,0.24942857027053833,89.83769989013672,0.8218125897062835,37.09817409515381,39.07936477661133,1.9811906814575195,1.0,1
1042,3324,Poor,0.1307945807396558,0.022171428799629214,0.04771428555250168,46.36259841918945,0.3109265353937932,3.162808990478517,39.521793365478516,36.358984375,1.0,1
1043,3112,Poor,0.15586964481874774,0.015771429240703582,0.04714285582304001,46.25733947753906,0.3088423251873961,15.337885284423827,39.5228385925293,24.18495330810547,1.0,1
1044,1863,Excellent,0.011953231158160847,0.0013714285567402841,0.25942856073379517,90.1545639038086,0.8438956921945522,37.82797641754151,39.07616424560547,1.2481878280639649,1.0,1
1045,1978,Poor,0.18976199194434273,0.020571428537368777,0.051428571343421936,46.1273307800293,0.38210412730545285,19.434027862548827,39.52414321899414,20.090115356445313,1.0,1
1046,3056,Fair,0.0819697777777778,0.01257142871618271,0.11342857033014297,60.262691497802734,0.5659334085956845,20.478107452392578,39.37968826293945,18.901580810546875,1.0,1
1047,1275,Fair,0.058538666666666676,0.013942857086658478,0.12200000137090683,60.24334716796875,0.518949928177264,30.65303726196289,39.37990188598633,8.726864624023438,1.0,1
1048,4514,Poor,0.14699377517392898,0.020571428537368777,0.060857143253088,46.29647445678711,0.3852592920070947,-6.265252685546876,39.5224609375,45.787713623046876,0.0,1
1049,534,Excellent,0.009969979459630275,0.0013714285567402841,0.24942857027053833,90.33683013916016,0.7811549052557977,38.71572773456573,39.0743293762207,0.3586016416549683,1.0,1
1050,3652,Poor,0.1561332845111681,0.024228571355342867,0.0511428564786911,46.49026870727539,0.31081061701056645,-4.107936096191409,39.520484924316406,43.628421020507815,0.0,1
1051,2455,Fair,0.06033777777777778,0.01257142871618271,0.11342857033014297,60.55686950683594,0.5702014881269697,24.207115936279294,39.3766975402832,15.169581604003907,1.0,1
1052,2085,Good,0.018622217396025625,0.00502857156097889,0.20314285159111023,75.46192932128906,0.6716845447478191,34.093655014038085,39.22495651245117,5.1313014984130865,1.0,1
1053,4443,Fair,0.05202488888888889,0.009600000083446504,0.13114285469055176,59.75957107543945,0.5681808093674615,18.40266647338867,39.38483810424805,20.982171630859376,1.0,1
1054,3573,Fair,0.04913777777777778,0.011657142639160158,0.12371428310871124,60.05518341064453,0.5471365962613912,18.906967926025388,39.38179397583008,20.47482604980469,1.0,1
1055,1521,Excellent,0.004010112182019277,0.0018285714089870454,0.23571428656578064,89.78282928466797,0.7814588595889332,37.723779106140135,39.079925537109375,1.3561464309692384,0.0,0
1056,3961,Excellent,0.00712972033496603,0.0027428571134805683,0.2571428716182709,90.03443908691406,0.8364402558262607,33.77752113342285,39.07736587524414,5.299844741821289,0.0,0
1057,3113,Fair,0.07136711111111112,0.013028571009635927,0.11914286017417908,60.02482604980469,0.518687376524474,19.430014038085936,39.38208770751953,19.952073669433595,1.0,1
1058,4343,Fair,0.09492622222222223,0.009600000083446504,0.11885714530944824,60.10235595703125,0.5882691521256153,18.872499847412108,39.38132858276367,20.508828735351564,1.0,1
1059,2000,Poor,0.15973636030757965,0.0162285715341568,0.0462857149541378,46.36650848388672,0.3523942728908528,23.54096450805664,39.521724700927734,15.980760192871095,1.0,1
1060,661,Fair,0.06204444444444445,0.011428571492433549,0.11971428245306015,59.55036544799805,0.5217897194047023,35.675868606567384,39.38692855834961,3.711059951782227,1.0,1
1061,4797,Poor,0.12153789820578542,0.022857142984867098,0.050285715609788895,46.52860641479492,0.30976817320090355,-14.558169555664065,39.52003479003906,54.07820434570313,0.0,1
1062,2481,Fair,0.03623111111111112,0.010514285415410995,0.12600000202655792,60.01336669921875,0.5703871918957865,26.578009033203124,39.382232666015625,12.804223632812501,1.0,1
1063,1495,Fair,0.09457066666666668,0.013028571009635927,0.12628571689128876,60.26372146606445,0.5211802771180427,29.813007354736328,39.37968444824219,9.56667709350586,1.0,1
1064,3842,Good,0.03128548159409274,0.006857142597436906,0.2077142894268036,74.75213623046875,0.7237210414096381,26.329098510742185,39.232139587402344,12.903041076660157,1.0,1
1065,4298,Good,0.027143012270604845,0.00502857156097889,0.1908571422100067,75.00051879882812,0.6754933721767872,28.645153808593747,39.22964859008789,10.584494781494142,1.0,1
1066,1775,Excellent,0.008662979933638805,0.002514285780489445,0.24857142567634583,90.20492553710938,0.8205898900034949,36.896826362609865,39.075660705566406,2.178834342956543,1.0,1
1067,1516,Good,0.021251818872841787,0.0036571428179740907,0.20114286243915558,75.1419448852539,0.67487342712894,36.50812911987305,39.228187561035156,2.7200584411621094,1.0,1
1068,837,Good,0.0184293625800847,0.004800000041723252,0.20085714757442474,74.9107894897461,0.6723902164033103,37.26075420379639,39.23053741455078,1.9697832107543947,1.0,1
1069,1378,Good,0.034259094364208924,0.0057142857462167745,0.20342856645584106,75.15355682373047,0.6756558993560114,35.37427444458008,39.22807693481445,3.8538024902343753,1.0,1
1070,1576,Excellent,0.004466424395639121,0.0036571428179740907,0.25600001215934753,90.03485107421875,0.8203196646256629,36.25916633605957,39.07736587524414,2.8181995391845707,0.0,0
1071,4493,Good,0.029124986426322077,0.006628571450710297,0.20314285159111023,75.1061019897461,0.7423033081822656,24.65345077514648,39.228572845458984,14.575122070312501,1.0,1
1072,879,Fair,0.06302577777777778,0.009600000083446504,0.11514285951852798,59.94091033935547,0.5904687334262156,35.233329391479494,39.38295364379883,4.149624252319336,1.0,1
1073,992,Poor,0.18812156719150497,0.026742857694625855,0.04942857101559639,46.90732192993164,0.38145715315642514,26.43239288330078,39.516273498535156,13.083880615234376,1.0,1
1074,2562,Excellent,0.011081055458998262,0.001,0.23600000143051147,89.70906829833984,0.7813311903405383,37.93392467498779,39.080650329589844,1.1467256546020508,0.0,0
1075,4384,Fair,0.06630400000000002,0.01257142871618271,0.1257142871618271,59.88271713256836,0.5714279472063406,12.303923034667967,39.38355255126953,27.079629516601564,1.0,1
1076,564,Poor,0.18533870377151226,0.021942856907844546,0.05371428653597832,46.2537841796875,0.3834900945703526,33.424812698364256,39.52288818359375,6.098075485229493,1.0,1
1077,3068,Good,0.02107460093386904,0.007085714489221573,0.19428572058677673,75.06471252441406,0.704946189228962,28.568741607666013,39.228981018066406,10.660239410400392,1.0,1
1078,2527,Good,0.02506200456075578,0.005257142707705498,0.20485714077949524,75.38446807861328,0.6741512020150762,32.707026672363284,39.22575378417969,6.518727111816407,0.0,0
1079,3195,Fair,0.05960533333333334,0.009371428936719895,0.13028571009635925,60.32962417602539,0.5722742198484926,24.659374999999997,39.3790283203125,14.719653320312501,1.0,1
1080,1995,Poor,0.15745148297326989,0.016457143425941467,0.05228571593761444,46.5338134765625,0.3302127959068087,23.31558380126953,39.52001953125,16.20443572998047,1.0,1
1081,891,Poor,0.1489857195166606,0.020571428537368777,0.043142858892679214,46.300315856933594,0.3515560538359358,30.48739318847656,39.52241134643555,9.035018157958985,1.0,1
1082,4974,Fair,0.07012977777777778,0.013714285194873811,0.1291428506374359,59.96942901611328,0.5193753224614838,5.840916442871091,39.382652282714844,33.54173583984375,1.0,1
1083,4061,Fair,0.09116800000000001,0.011657142639160158,0.12085714191198349,60.03387451171875,0.5211535465721743,16.093250274658203,39.382015228271484,23.28876495361328,1.0,1
1084,2778,Fair,0.05873777777777778,0.010742857307195664,0.1128571406006813,59.54521560668945,0.5200111586772327,24.708080291748047,39.3869743347168,14.67889404296875,1.0,1
1085,3599,Excellent,0.010021804392479065,0.002514285780489445,0.25,89.99187469482422,0.7809159010905516,34.66364974975586,39.07781219482422,4.414162445068359,0.0,0
1086,700,Poor,0.1113438300988649,0.021942856907844546,0.05314285680651665,46.39901351928711,0.3541253011437615,31.947460174560547,39.52139663696289,7.573936462402344,1.0,1
1087,3604,Excellent,0.00784768525833465,0.0020571429282426833,0.26828572154045105,89.98084259033203,0.8367808112724022,35.45846061706543,39.07793045043945,3.6194698333740236,1.0,1
1088,2954,Excellent,0.004529625533259599,0.0036571428179740907,0.24085713922977448,90.11707305908203,0.7824682000156532,33.8001766204834,39.0765495300293,5.276372909545898,1.0,1
1089,4145,Good,0.03503833206645673,0.004114285856485367,0.19771428406238556,74.810302734375,0.6772856238006606,30.866195678710938,39.23152542114258,8.36532974243164,1.0,1
1090,1304,Fair,0.06732088888888889,0.01257142871618271,0.12028571218252182,59.45160675048828,0.5707105023959067,31.329286193847658,39.38794708251953,8.058660888671875,1.0,1
1091,3231,Fair,0.08090311111111112,0.013028571009635927,0.12057142704725266,60.10342788696289,0.5490043216541637,18.688371276855467,39.38129425048828,20.692922973632815,1.0,1
1092,3273,Excellent,0.007895718122926212,0.0022857142612338066,0.24485714733600616,89.99492645263672,0.7824323275845886,35.42433471679688,39.07777786254883,3.6534431457519534,1.0,1
1093,2070,Fair,0.056064,0.010285714268684389,0.12085714191198349,60.02724075317383,0.5693748198915413,28.901258087158205,39.38209915161133,10.480841064453125,1.0,1
1094,3190,Good,0.014827668585079813,0.004571428522467613,0.19257143139839172,74.69329833984375,0.7236083424257507,32.100494384765625,39.232730865478516,7.132236480712891,0.0,0
1095,4340,Excellent,0.006440827934902828,0.002514285780489445,0.25057142972946167,90.11544799804688,0.8333754740787584,33.740165328979494,39.076560974121094,5.336395645141602,0.0,0
1096,1528,Good,0.01475730263872299,0.0054857142269611366,0.20742857456207275,74.95233917236328,0.6753369327770088,35.11820831298828,39.23011779785156,4.111909484863282,1.0,1
1097,1002,Excellent,0.01066329593932691,0.0027428571134805683,0.25028571486473083,90.44964599609375,0.7803966282058987,37.7302906036377,39.07319259643555,1.3429019927978516,1.0,1
1098,4993,Fair,0.03643733333333334,0.011885714530944825,0.12371428310871124,60.33583450317383,0.5913678996130197,10.233062744140625,39.37895202636719,29.145889282226562,1.0,1
1099,1370,Excellent,0.008386158950861117,0.0018285714089870454,0.2557142972946167,89.7584457397461,0.7816023380658552,37.85717658996582,39.08016586303711,1.2229892730712892,1.0,1
1100,4988,Good,0.012226734716038658,0.0059428572654724125,0.20571428537368774,75.21837615966797,0.672030648374354,24.690001678466796,39.227420806884766,14.53741912841797,1.0,1
1101,706,Fair,0.06768355555555557,0.009600000083446504,0.1282857209444046,59.771244049072266,0.5749023302972472,36.05357971191406,39.38469696044922,3.3311172485351563,1.0,1
1102,1984,Excellent,0.008541633749407489,0.003200000151991844,0.23714286088943481,89.71183776855469,0.781511871416501,35.98068561553955,39.080623626708984,3.0999380111694337,1.0,1
1103,1363,Good,0.01510131393202302,0.005257142707705498,0.21171428263187408,75.28287506103516,0.7414818348409523,35.7172908782959,39.22675704956055,3.5094661712646484,0.0,0
1104,3290,Fair,0.0688568888888889,0.010514285415410995,0.11857143044471741,60.25391387939453,0.5182349097789698,22.370787811279296,39.37978744506836,17.008999633789063,1.0,1
1105,1063,Good,0.01280529916386144,0.005257142707705498,0.21314285695552826,74.88276672363281,0.6752135434283378,36.49103698730469,39.230838775634766,2.7398017883300785,0.0,0
1106,4691,Fair,0.0499768888888889,0.008914285898208618,0.1265714317560196,59.84555435180664,0.5910358985157274,18.85155334472656,39.3839111328125,20.53235778808594,1.0,1
1107,2257,Fair,0.07977955555555556,0.011885714530944825,0.11800000071525574,60.24549102783203,0.5924932858061118,26.190118408203126,39.37986755371094,13.189749145507813,1.0,1
1108,2178,Good,0.012138125746552287,0.0057142857462167745,0.19685713946819305,74.77238464355469,0.7229284463304316,33.13720474243164,39.2319450378418,6.094740295410157,1.0,1
1109,3742,Poor,0.15226656902233615,0.019428572058677675,0.04942857101559639,46.48942565917969,0.38369337167025364,3.6646392822265597,39.520477294921875,35.855838012695315,1.0,1
1110,1559,Good,0.018327722879791508,0.004571428522467613,0.20228570699691772,75.00193786621094,0.7054601986194889,35.73130722045899,39.2296142578125,3.498307037353516,1.0,1
1111,2222,Poor,0.18487001098498718,0.02240000069141388,0.04714285582304001,45.95865249633789,0.3547606490782454,14.989830780029294,39.52589797973633,24.536067199707034,1.0,1
1112,3814,Fair,0.0936248888888889,0.014399999380111696,0.11057142913341522,60.40018844604492,0.5179223119404454,12.360170745849608,39.37827682495117,27.018106079101564,1.0,1
1113,3657,Good,0.022930177000760128,0.006171428412199021,0.20685714483261108,75.35553741455078,0.7253740101134313,28.169135284423827,39.22602844238281,11.056893157958985,1.0,1
1114,3125,Poor,0.19122665690223362,0.02491428554058075,0.052000001072883606,46.19731140136719,0.32765143065753605,1.1160362243652315,39.52346420288086,38.40742797851563,1.0,1
1115,3229,Excellent,0.0065710222784010125,0.0013714285567402841,0.24314285814762115,90.271728515625,0.8334117364337723,36.91900634765625,39.074989318847656,2.1559829711914062,0.0,0
1116,2097,Poor,0.08688392530208716,0.02148571461439133,0.05400000140070915,46.23831558227539,0.3297639485975069,17.28234634399414,39.523014068603516,22.240667724609377,1.0,1
1117,3560,Excellent,0.007706114710064782,0.0020571429282426833,0.248285710811615,89.81340789794922,0.7826763771722801,35.50235710144043,39.07961654663086,3.57725944519043,1.0,1
1118,3193,Fair,0.08317866666666666,0.010971428453922273,0.11342857033014297,59.62657928466797,0.5229608376614456,22.16747283935547,39.38616180419922,17.21868896484375,1.0,1
1119,4127,Poor,0.2228927132918345,0.0239999994635582,0.04942857101559639,46.186771392822266,0.35407016923779566,-9.331684112548828,39.52354049682617,48.855224609375,0.0,1
1120,1863,Excellent,0.004179491230842155,0.001,0.24457143247127533,89.98751068115234,0.7821562141264848,38.246288013458255,39.077842712402344,0.8315546989440918,0.0,0
1121,2481,Poor,0.12437934822409376,0.020571428537368777,0.05000000074505806,46.36674880981445,0.38104687122092923,14.371144104003903,39.52174377441406,25.15059967041016,1.0,1
1122,2163,Excellent,0.0044525201453626175,0.001600000075995922,0.24657142162322998,89.98008728027344,0.7799713888363364,37.38675231933594,39.07793426513672,1.6911819458007813,1.0,1
1123,2029,Excellent,0.0045131932374782744,0.002514285780489445,0.25371429324150085,89.5038070678711,0.7825347220746259,36.593852806091306,39.082740783691406,2.488887977600098,0.0,0
1124,2538,Fair,0.045436444444444446,0.01120000034570694,0.12342856824398041,59.405311584472656,0.5204956697502173,25.404492950439455,39.3884162902832,13.98392333984375,0.0,0
1125,3802,Good,0.03455880117276577,0.004571428522467613,0.18771427869796753,75.0395278930664,0.6726464893000809,30.719627380371094,39.229244232177734,8.50961685180664,1.0,1
1126,2737,Fair,0.078592,0.010514285415410995,0.12228571623563766,60.256107330322266,0.5192093958515548,25.243777465820312,39.3797607421875,14.135983276367188,1.0,1
1127,1806,Fair,0.06375111111111112,0.01120000034570694,0.11971428245306015,60.1669807434082,0.5726583727573008,29.449799346923825,39.380680084228516,9.930880737304689,1.0,1
1128,4529,Fair,0.03711288888888889,0.009371428936719895,0.1348571479320526,59.610450744628906,0.5694029978059988,18.539675903320312,39.386322021484375,20.846646118164063,0.0,0
1129,3175,Good,0.014832880877402541,0.004800000041723252,0.19657142460346222,75.4469985961914,0.7071431468106442,31.75728988647461,39.22512435913086,7.46783447265625,1.0,1
1130,1782,Excellent,0.009575604360878499,0.0018285714089870454,0.25771427154541016,90.48229217529297,0.8364416166910087,37.48210248947144,39.07286071777344,1.590758228302002,1.0,1
1131,1209,Fair,0.06387200000000001,0.013485714793205261,0.12685714662075043,60.12350845336914,0.5518228529375473,31.359474182128906,39.3810920715332,8.021617889404297,1.0,1
1132,4913,Poor,0.18150128158183818,0.016685713827610017,0.04885714128613472,46.53860855102539,0.383982777130442,-0.93072509765625,39.51997375488281,40.45069885253906,0.0,1
1133,4248,Good,0.021947659897925943,0.004114285856485367,0.2014285773038864,74.85757446289062,0.707263782376072,30.687955474853517,39.23107147216797,8.543115997314453,1.0,1
1134,1163,Poor,0.10047601611131454,0.022857142984867098,0.03971428424119949,46.426300048828125,0.328774025362118,26.417743682861328,39.52116012573242,13.103416442871094,1.0,1
1135,2498,Good,0.022398523183841897,0.005257142707705498,0.19599999487400055,74.7387466430664,0.6751832205765687,32.80236740112305,39.23225784301758,6.429890441894532,1.0,1
1136,3945,Fair,0.06792533333333332,0.013485714793205261,0.11342857033014297,60.086116790771484,0.570490797626438,13.237754821777344,39.381492614746094,26.14373779296875,1.0,1
1137,4243,Excellent,0.004439879917838521,0.0022857142612338066,0.25542858242988586,90.32100677490234,0.7829119914515157,34.339020538330075,39.074501037597656,4.735480499267578,1.0,1
1138,1995,Excellent,0.011943118976141571,0.0011428571306169033,0.251714289188385,90.0561752319336,0.8232725685963588,37.96602039337158,39.07715606689453,1.1111356735229492,0.0,0
1139,3804,Fair,0.07493688888888889,0.010285714268684389,0.12228571623563766,59.862762451171875,0.5698861926652967,20.170955657958984,39.38374710083008,19.212791442871094,1.0,1
1140,4263,Excellent,0.007673250118502133,0.0020571429282426833,0.24285714328289032,89.69369506835938,0.7816708318228162,34.80507392883301,39.0808219909668,4.275748062133789,1.0,1
1141,2353,Excellent,0.010576710380786855,0.0013714285567402841,0.25628572702407837,90.03309631347656,0.8327782787904999,37.50090637207031,39.07740020751953,1.5764938354492188,1.0,1
1142,1791,Good,0.015732001303073083,0.003200000151991844,0.19257143139839172,74.89582061767578,0.7245005904710626,36.424058532714845,39.23069763183594,2.806639099121094,1.0,1
1143,4081,Fair,0.07864177777777778,0.008228571712970733,0.12800000607967377,60.26458740234375,0.5697580534502997,22.869207763671874,39.379661560058594,16.51045379638672,1.0,1
1144,3957,Fair,0.05296355555555557,0.013714285194873811,0.1120000034570694,60.473785400390625,0.5875644386937048,12.716822814941406,39.377525329589844,26.660702514648438,1.0,1
1145,2136,Poor,0.1168216770413768,0.02148571461439133,0.0462857149541378,46.0894660949707,0.382617691699329,16.865316772460936,39.524574279785156,22.65925750732422,1.0,1
1146,4196,Good,0.017141926376370943,0.006171428412199021,0.19457143545150757,74.5927963256836,0.6751553570158733,26.550791931152343,39.233760833740234,12.682968902587891,0.0,0
1147,3499,Good,0.019007927027907483,0.004800000041723252,0.20314285159111023,75.20600128173828,0.6743398912937483,31.000811767578124,39.22755813598633,8.226746368408204,0.0,0
1148,3652,Good,0.03518948854381584,0.0020571429282426833,0.19542856514453888,74.53646850585938,0.7067430968100102,35.55771408081055,39.234317779541016,3.676603698730469,1.0,1
1149,1198,Fair,0.09200355555555556,0.008914285898208618,0.11628571152687073,60.077659606933594,0.5188123023818276,34.12538375854492,39.38157272338867,5.2561889648437505,1.0,1
1150,2660,Poor,0.13562797510069574,0.02240000069141388,0.051428571343421936,46.73252868652344,0.33114238988295935,10.152111816406247,39.51800537109375,29.365893554687503,1.0,1
1151,4597,Fair,0.07428977777777777,0.013257142901420594,0.11828571557998657,59.65180206298828,0.5201704806269462,9.401303100585935,39.38587951660156,29.984576416015628,1.0,1
1152,1354,Poor,0.10243866715488832,0.022171428799629214,0.050285715609788895,46.776607513427734,0.3128682821500664,24.71745834350586,39.517574310302734,14.800115966796875,1.0,1
1153,3974,Good,0.02419415788902161,0.007771428674459457,0.1874285787343979,75.22660827636719,0.6736456238598058,24.106832885742186,39.22734832763672,15.120515441894533,0.0,0
1154,2207,Excellent,0.005777215989887819,0.0022857142612338066,0.25371429324150085,89.92584991455078,0.7826148196919257,36.61467819213867,39.07848358154297,2.463805389404297,0.0,0
1155,3277,Good,0.022424584645455534,0.0059428572654724125,0.19685713946819305,74.88822174072266,0.7264807436008823,29.684024047851562,39.23076629638672,9.546742248535157,1.0,1
1156,2233,Fair,0.0829368888888889,0.011428571492433549,0.11571428924798965,60.14982223510742,0.5910065040944273,26.8300048828125,39.38084030151367,12.550835418701173,1.0,1
1157,4010,Fair,0.09254400000000002,0.009828571230173111,0.12114285677671432,60.40167999267578,0.5493332049495916,20.015985870361327,39.37826156616211,19.362275695800783,1.0,1
1158,702,Excellent,0.011433717806920526,0.0020571429282426833,0.25514286756515503,89.69930267333984,0.7825950324806424,38.37568688392639,39.08074951171875,0.7050626277923584,1.0,1
1159,3755,Poor,0.14177956792383745,0.019200000166893008,0.049142856150865555,46.092247009277344,0.31061789785075467,4.019873046874999,39.5245361328125,35.5046630859375,1.0,1
1160,4718,Fair,0.08893866666666668,0.011428571492433549,0.11485714465379715,60.041805267333984,0.5192645463102499,12.865111541748046,39.38193893432617,26.516827392578126,1.0,1
1161,4996,Good,0.02303442284721468,0.004800000041723252,0.19371429085731506,75.04988098144531,0.6739990826131259,27.478823089599608,39.2291259765625,11.750302886962892,1.0,1
1162,1266,Fair,0.06780444444444444,0.013485714793205261,0.11657142639160156,59.73393249511719,0.5209761873966794,31.00161666870117,39.38506317138672,8.383446502685548,1.0,1
1163,4889,Fair,0.05427911111111111,0.010285714268684389,0.11342857033014297,59.388919830322266,0.5910631682348331,14.690655517578122,39.388572692871094,24.69791717529297,1.0,1
1164,2827,Excellent,0.004845631221361985,0.0027428571134805683,0.2611428499221802,89.62291717529297,0.7838038149367065,35.29520683288574,39.0815315246582,3.786324691772461,1.0,1
